NO,REGION,DISTRICT,TOWNSHIP,TS_PCODE,YEAR,P_KINDS,MATURE,SEASON,P_ACRE,H_ACRE,Y_ACRE,Y_TIN
989,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Emahta,Early,Hot,331,0,0,0
990,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Emahta,Early,Hot,100,0,0,0
991,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Letyezin,Medium,Rain,0,0,0,0
992,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Letyezin,Medium,Rain,0,0,0,0
993,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Letyezin,Medium,Rain,0,0,0,0
994,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Letyezin,Medium,Rain,0,0,0,0
995,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Letyezin,Medium,Rain,0,0,0,0
996,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Letyezin,Medium,Rain,0,0,0,0
997,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Letyezin,Medium,Rain,0,0,0,0
998,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Letyezin,Medium,Rain,0,0,0,0
999,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1000,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1001,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1002,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1003,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1004,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1005,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1006,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1007,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1008,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1009,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1010,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1011,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1012,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1013,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1014,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1015,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1016,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1017,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Letyezin,Medium,Rain,4526,4526,57.78,261498
1018,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1019,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1020,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Letyezin,Medium,Rain,0,0,0,0
1021,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Letyezin,Early,Rain,11,11,86.45,951
1022,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Letyezin,Early,Rain,0,0,0,0
1023,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Letyezin,Early,Rain,0,0,0,0
1024,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Letyezin,Early,Rain,0,0,0,0
1025,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Letyezin,Early,Rain,0,0,0,0
1026,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Letyezin,Early,Rain,45,45,94.51,4253
1027,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Letyezin,Early,Rain,3745,3745,95.48,357573
1028,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Letyezin,Early,Rain,0,0,0,0
1029,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Letyezin,Early,Rain,10037,10037,94.97,953220
1030,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Letyezin,Early,Rain,13421,13421,82.63,1108988
1031,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Letyezin,Early,Rain,0,0,0,0
1032,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Letyezin,Early,Rain,3528,3528,83.23,293623
1033,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Letyezin,Early,Rain,2244,2244,71.47,160379
1034,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Letyezin,Early,Rain,10337,10337,106.53,1101208
1035,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Letyezin,Early,Rain,9314,9314,96.74,901009
1036,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Letyezin,Early,Rain,17419,17419,102.68,1788535
1037,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Letyezin,Early,Rain,4787,4787,96.71,462928
1038,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Letyezin,Early,Rain,3446,3446,68.68,236660
1039,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Letyezin,Early,Rain,1986,1986,58.29,115768
1040,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Letyezin,Early,Rain,14515,14515,64.58,937401
1041,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Letyezin,Early,Rain,39887,39887,70.33,2805150
1042,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Letyezin,Early,Rain,1399,1399,76.05,106394
1043,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Letyezin,Early,Rain,1924,1924,78.3,150649
1044,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Letyezin,Early,Rain,4183,4183,62.46,261279
1045,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Letyezin,Early,Rain,4121,4121,79.96,329510
1046,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Letyezin,Early,Rain,676,676,70.05,47376
1047,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Letyezin,Early,Rain,9310,9310,64.51,631094
1048,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Letyezin,Early,Rain,5,5,66,330
1049,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Letyezin,Early,Rain,29169,29169,64.97,1895022
1050,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Letyezin,Early,Rain,16119,16119,53.99,870289
1051,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1052,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1053,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1054,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1055,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1056,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1057,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1058,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1059,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1060,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1061,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1062,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1063,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1064,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1065,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1066,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1067,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1068,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1069,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1070,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1071,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1072,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1073,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1074,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1075,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1076,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1077,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1078,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1079,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1080,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Letyezin,Medium,Hot,0,0,0,0
1081,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Letyezin,Early,Hot,2,0,0,0
1082,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Letyezin,Early,Hot,0,0,0,0
1083,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Letyezin,Early,Hot,0,0,0,0
1084,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Letyezin,Early,Hot,0,0,0,0
1085,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Letyezin,Early,Hot,66,0,0,0
1086,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Letyezin,Early,Hot,862,0,0,0
1087,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Letyezin,Early,Hot,631,0,0,0
1088,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Letyezin,Early,Hot,0,0,0,0
1089,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Letyezin,Early,Hot,10500,0,0,0
1090,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Letyezin,Early,Hot,5495,0,0,0
1091,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Letyezin,Early,Hot,0,0,0,0
1092,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Letyezin,Early,Hot,1015,0,0,0
1093,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Letyezin,Early,Hot,25,0,0,0
1094,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Letyezin,Early,Hot,0,0,0,0
1095,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Letyezin,Early,Hot,60,0,0,0
1096,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Letyezin,Early,Hot,82,0,0,0
1097,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Letyezin,Early,Hot,0,0,0,0
1098,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Letyezin,Early,Hot,0,0,0,0
1099,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Letyezin,Early,Hot,0,0,0,0
1100,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Letyezin,Early,Hot,0,0,0,0
1101,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Letyezin,Early,Hot,0,0,0,0
1102,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Letyezin,Early,Hot,242,0,0,0
1103,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Letyezin,Early,Hot,76,0,0,0
1104,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Letyezin,Early,Hot,902,0,0,0
1105,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Letyezin,Early,Hot,0,0,0,0
1106,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Letyezin,Early,Hot,22,0,0,0
1107,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Letyezin,Early,Hot,916,0,0,0
1108,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Letyezin,Early,Hot,0,0,0,0
1109,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Letyezin,Early,Hot,0,0,0,0
1110,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Letyezin,Early,Hot,0,0,0,0
1111,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Ngasein,Old,Rain,0,0,0,0
1112,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Ngasein,Old,Rain,0,0,0,0
1113,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Ngasein,Old,Rain,0,0,0,0
1114,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Ngasein,Old,Rain,0,0,0,0
1115,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Ngasein,Old,Rain,0,0,0,0
1116,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Ngasein,Old,Rain,0,0,0,0
1117,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Ngasein,Old,Rain,0,0,0,0
1118,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Ngasein,Old,Rain,0,0,0,0
1119,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Ngasein,Old,Rain,0,0,0,0
1120,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Ngasein,Old,Rain,0,0,0,0
1121,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Ngasein,Old,Rain,0,0,0,0
1122,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Ngasein,Old,Rain,0,0,0,0
1123,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Ngasein,Old,Rain,0,0,0,0
1124,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Ngasein,Old,Rain,0,0,0,0
1125,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Ngasein,Old,Rain,0,0,0,0
1126,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Ngasein,Old,Rain,0,0,0,0
1127,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Ngasein,Old,Rain,0,0,0,0
1128,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Ngasein,Old,Rain,0,0,0,0
1129,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Ngasein,Old,Rain,0,0,0,0
1130,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Ngasein,Old,Rain,0,0,0,0
1131,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Ngasein,Old,Rain,0,0,0,0
1132,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Ngasein,Old,Rain,0,0,0,0
1133,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Ngasein,Old,Rain,0,0,0,0
1134,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Ngasein,Old,Rain,0,0,0,0
1135,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Ngasein,Old,Rain,0,0,0,0
1136,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Ngasein,Old,Rain,0,0,0,0
1137,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Ngasein,Old,Rain,0,0,0,0
1138,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Ngasein,Old,Rain,0,0,0,0
1139,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Ngasein,Old,Rain,0,0,0,0
1140,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Ngasein,Old,Rain,0,0,0,0
1141,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1142,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1143,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1144,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1145,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1146,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1147,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1148,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1149,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Ngasein,Medium,Rain,10708,10708,69.53,744578
1150,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1151,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1152,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1153,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1154,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Ngasein,Medium,Rain,4670,4670,47.39,221315
1155,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Ngasein,Medium,Rain,1656,1656,49.46,81912
1156,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Ngasein,Medium,Rain,6802,6802,55.82,379688
1157,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Ngasein,Medium,Rain,6262,6262,42.97,269051
1158,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1159,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1160,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1161,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1162,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1163,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1164,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Ngasein,Medium,Rain,998,998,61.78,61657
1165,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1166,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1167,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1168,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1169,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1170,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Ngasein,Medium,Rain,0,0,0,0
1171,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Ngasein,Early,Rain,0,0,0,0
1172,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Ngasein,Early,Rain,0,0,0,0
1173,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Ngasein,Early,Rain,0,0,0,0
1174,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Ngasein,Early,Rain,0,0,0,0
1175,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Ngasein,Early,Rain,0,0,0,0
1176,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Ngasein,Early,Rain,0,0,0,0
1177,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Ngasein,Early,Rain,0,0,0,0
1178,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Ngasein,Early,Rain,0,0,0,0
1179,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Ngasein,Early,Rain,0,0,0,0
1180,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Ngasein,Early,Rain,8644,8644,56.71,490203
1181,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Ngasein,Early,Rain,0,0,0,0
1182,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Ngasein,Early,Rain,0,0,0,0
1183,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Ngasein,Early,Rain,0,0,0,0
1184,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Ngasein,Early,Rain,0,0,0,0
1185,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Ngasein,Early,Rain,0,0,0,0
1186,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Ngasein,Early,Rain,0,0,0,0
1187,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Ngasein,Early,Rain,0,0,0,0
1188,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Ngasein,Early,Rain,0,0,0,0
1189,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Ngasein,Early,Rain,0,0,0,0
1190,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Ngasein,Early,Rain,0,0,0,0
1191,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Ngasein,Early,Rain,0,0,0,0
1192,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Ngasein,Early,Rain,0,0,0,0
1193,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Ngasein,Early,Rain,0,0,0,0
1194,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Ngasein,Early,Rain,0,0,0,0
1195,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Ngasein,Early,Rain,0,0,0,0
1196,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Ngasein,Early,Rain,0,0,0,0
1197,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Ngasein,Early,Rain,0,0,0,0
1198,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Ngasein,Early,Rain,0,0,0,0
1199,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Ngasein,Early,Rain,0,0,0,0
1200,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Ngasein,Early,Rain,0,0,0,0
1201,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1202,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1203,Mandalay,Mandalay,Mahaaungmye,MMR010003,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1204,Mandalay,Mandalay,Chanmyathazi,MMR010004,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1205,Mandalay,Mandalay,Pyigyidagon,MMR010005,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1206,Mandalay,Mandalay,Amarapura,MMR010006,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1207,Mandalay,Mandalay,Patheingyi,MMR010007,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1208,Mandalay,Pyinoolwin,Pyinoolwin,MMR010008,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1209,Mandalay,Pyinoolwin,Madaya,MMR010009,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1210,Mandalay,Pyinoolwin,Singu,MMR010010,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1211,Mandalay,Pyinoolwin,Mogok,MMR010011,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1212,Mandalay,Pyinoolwin,Thabeikkyin,MMR010012,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1213,Mandalay,Pyinoolwin,Takaung,MMR010012702,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1214,Mandalay,Kyaukse,Kyaukse,MMR010013,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1215,Mandalay,Kyaukse,Sintgaing,MMR010014,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1216,Mandalay,Kyaukse,Myittha,MMR010015,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1217,Mandalay,Kyaukse,Tada-U,MMR010016,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1218,Mandalay,Meiktila,Meiktila,MMR010028,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1219,Mandalay,Meiktila,Mahlaing,MMR010029,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1220,Mandalay,Meiktila,Thazi,MMR010030,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1221,Mandalay,Meiktila,Wundwin,MMR010031,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1222,Mandalay,Myingyan,Myingyan,MMR010017,2015-2016,Ngasein,Medium,Hot,80,0,0,0
1223,Mandalay,Myingyan,Taungtha,MMR010018,2015-2016,Ngasein,Medium,Hot,12,0,0,0
1224,Mandalay,Myingyan,Natogyi,MMR010019,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1225,Mandalay,Myingyan,Ngazun,MMR010021,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1226,Mandalay,Nyaung-U,Nyaung-U,MMR010022,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1227,Mandalay,Nyaung-U,Kyaukpadaung,MMR010020,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1228,Mandalay,Nyaung-U,Ngathayauk,MMR010022703,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1229,Mandalay,Yamethin,Yamethin,MMR010023,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1230,Mandalay,Yamethin,Pyawbwe,MMR010024,2015-2016,Ngasein,Medium,Hot,0,0,0,0
1231,Mandalay,Mandalay,Aungmyethazan,MMR010001,2015-2016,Ngasein,Early,Hot,0,0,0,0
1232,Mandalay,Mandalay,Chanayethazan,MMR010002,2015-2016,Ngasein,Early,Hot,0,0,0,0
